0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55
0.1767954170942172,0.039254185927861354,0.1740331862865836,0.17777763649267087,0.17127069203299872,0.1911356360123304,0.18508289985497228,0.193905782780444,0.18282545988372556,0.18282545988372512,0.18784513066260589,0.1823204056013874,0.18005531311561196,0.17955791134780164,0.18508289985497228,0.19060762491619077,0.18282545988372556,0.18508289985497228,0.1767954170942172,0.1689749902188935,0.1767954170942172,0.1823204056013874,0.17955791134780164,0.1657457035258285,0.14640877064263647,0.15193375914980667,0.14364627638905159,0.12742384540013196,0.14088404558141843,0.040947109661260646,0.05319631134729603,0.14821972449405543,0.023175275583247012,0.03592245017856867,0.038141030596311125,0.025749447287456904,0.012059182758460754,0.018799956710625995,0.02490685054343625,0.01849074689630649,0.014834340841978325,0.013783027473292003,0.007668403395123762,0.012233772133825135,0.022997479940013298,0.01114701380621821,0.014355065629783089,0.01451740078230083,0.02864957799312285,0.02000587498647207,0.028261777028802896,0.017493545245126082,0.01587792396530666,0.012376122818138248,0.024582180238400766,0.7146534531006015
0.28453032197047,0.013056384409641162,0.2900553104776402,0.28611108241257366,0.2900553104776402,0.2936286888509114,0.2955800355388587,0.30193912915525356,0.30747915851574437,0.30470901174763076,0.31491696842205075,0.31491696842205075,0.30470901174763076,0.31491696842205075,0.31491696842205075,0.3176794626756352,0.3157893346443492,0.30939224336083226,0.3066297491072474,0.30193886497951716,0.29281754128527293,0.2983425297924436,0.30110502404602935,0.30939224336083226,0.31491696842205075,0.31215473761441714,0.30110502404602935,0.2936286888509114,0.29281754128527293,0.00876609823595801,0.01579399812441388,0.007946692228011316,0.018181537081986984,0.011788624170931185,0.006423833892487748,0.01832068149843076,0.01018846338182774,0.012144215457398619,0.010752771292960839,0.011688130981277346,0.0077534360940616255,0.01045129172399932,0.009485011054250862,0.043840387673203605,0.017323479847250352,0.01733121009260834,0.015298155563457585,0.017547656962631993,0.00951078462019381,0.012584839442803916,0.010057049210741948,0.019828079343238356,0.026978556299376944,0.020299624310075603,0.00578995377313276,0.021590575284859543
0.13259656282066334,0.013898981153661817,0.13259656282066334,0.14722217144788718,0.1657457035258285,0.16343496085840226,0.13812155132783355,0.130193992168246,0.1329638747606241,0.13573402152873815,0.13812155132783355,0.13812155132783355,0.1301937279925105,0.14640877064263647,0.14088404558141843,0.15193375914980667,0.1495844911935693,0.1243093435058591,0.1243093435058591,0.1191134050957916,0.12154684925227421,0.09116020280069348,0.07458550072513503,0.08839770854710816,0.08563521429352283,0.09116020280069348,0.08563521429352283,0.08864258317374896,0.09116020280069348,0.03344104141865463,0.035683025945608,0.033750251232974135,0.05619115350721232,0.03580649649819885,0.01260029993351989,0.037453038759450226,0.01661229727431549,0.005936828434934525,0.024914580788794237,0.02371639275830615,0.025525270172075263,0.029320820642847203,0.0184830166509485,0.04974634663436057,0.007320542354014316,0.015367727771679473,0.021304556206614,0.023144354601815062,0.005759612378868397,0.02162922651164948,0.018792226465268007,0.02910437377282355,0.019928572532892194,0.01001839798395201,0.005101961936271857,0.012507536989224037
0.42817686180547376,0.00962415547069464,0.43370158686669225,0.42777783517485224,0.42265187329830356,0.40997221135432627,0.4033149404151115,0.40997221135432627,0.40443218199383457,0.404432181993835,0.4033149404151115,0.395027457654356,0.39612174168949377,0.3977899519079413,0.4005524461615262,0.3922652268467224,0.3961217416894933,0.4033149404151115,0.4033149404151115,0.404432181993835,0.40883966547633044,0.41436465398350064,0.41436465398350064,0.4171271482370851,0.4198893790447187,0.4171271482370851,0.4171271482370851,0.4182826516586666,0.4171271482370851,0.006238308003896044,0.015489215379806189,0.01593203568281257,0.007165937446854564,0.004900975556964178,0.0037878202254139548,0.004019727586153585,0.005898177208144587,0.00902892657812959,0.01157990754626552,0.003177130842132929,0.011950959323448926,0.01832841174378875,0.01081461325582474,0.031584981990070204,0.019457027566054948,0.008673335291662157,0.009268564184227208,0.018274300026282834,0.008150984682713348,0.011332539694809914,0.007622021922975835,0.010706389820812913,0.005913637698860562,0.004189792984029313,0.0054807439588132525,0.009469550563534887
0.25966840058010776,0.02248728374638611,0.25414367551888883,0.25555535245821526,0.2513811812653044,0.25207754403215077,0.24309396195050015,0.25207754403215077,0.25207754403215077,0.2493073972640376,0.25414367551888883,0.25690590632652244,0.25484742662452886,0.25414367551888883,0.25414367551888883,0.26243089483369264,0.26038772016075606,0.26519338908727796,0.26243089483369264,0.25761757339264246,0.2679558833408633,0.28729281622405534,0.2900553104776402,0.2983425297924436,0.30386725485366206,0.2983425297924436,0.2734806084020813,0.26592801369698327,0.26243089483369264,0.022139422705276666,0.03459674898405752,0.06371268224053432,0.05666269847404957,0.043011085171843357,0.02229402761243642,0.03882129218781404,0.017083842241152735,0.052928989966141524,0.012399313554212211,0.018142885855197043,0.04176651566920734,0.03427590791731729,0.10455929871214112,0.039362242966392284,0.03749942023159815,0.06076745875914102,0.14678189885746973,0.07397844807594194,0.08952016255079712,0.05586648320217684,0.1250599094015244,0.21075740944017562,0.12109429353287673,0.033255515530062923,0.06482583757208454,0.04962044495292281
0.30386725485366206,0.21075740944017562,0.2983425297924436,0.27222213833419007,0.26519338908727796,0.26315786692886967,0.25414367551888883,0.25207754403215077,0.22991689823871386,0.2216064579343726,0.21270705205296858,0.19060762491619077,0.1662048434507799,0.15745848421102515,0.12983433201302974,0.12983433201302974,0.12742384540013196,0.1243093435058591,0.11602212419105529,0.11357337573529991,0.1491712648962218,0.14640877064263647,0.15745848421102515,0.14640877064263647,0.1491712648962218,0.14088404558141843,0.14640877064263647,0.14404419765734255,0.1491712648962218,0.12109429353287673,0.033619881212879024,0.06482583757208454,0.04962044495292281,0.09207495245899106,0.11383559314172632,0.08087382693526693,0.12485119277685874,0.06763191663703406,0.09273202331442,0.061455450596001916,0.1020701597068691,0.07726380235308669,0.0255639213988652,0.026176594663003386,0.017338940337966326,0.0714893090706699,0.0,3.092098143195065e-05,0.05611909971866208,0.06482583757208454,0.0372829733615745,0.02755059445586803,0.030735455543358946,0.034585117731636805,0.024450766067314975,0.018498477141664478
0.17955791134780164,0.01650407383930366,0.17955791134780164,0.17777763649267087,0.1823204056013874,0.18559560665183872,0.18508289985497228,0.18282545988372556,0.18282545988372556,0.18005531311561196,0.18508289985497228,0.18508289985497228,0.1772851663474979,0.16850819777941384,0.1740331862865836,0.1740331862865836,0.17451528375511982,0.1767954170942172,0.17955791134780164,0.1689749902188935,0.17127069203299872,0.16022097846461048,0.1629834727181958,0.16850819777941384,0.16850819777941384,0.16850819777941384,0.1767954170942172,0.1772851663474979,0.1767954170942172,0.006632550517153415,0.011003438574554549,0.009747839396422443,0.006137814814242204,0.013605231830058287,0.014973485258422103,0.008789288972031973,0.012708523368531717,0.012863128275691471,0.029591379230376774,0.014393716856573029,0.008209520570182897,0.011077441597996321,0.007768896584777601,0.009994699780419475,0.008603763083440269,0.011657209999845396,0.013612962075416273,0.028060790649495217,0.0074632697718036885,0.012940430729271347,0.0054807439588132525,0.014471019310152905,0.00926083393886922,0.007745705848703638,0.012530727725298,0.017856866776951502
0.56906064394094,0.02843957267203661,0.56906064394094,0.5555556438587468,0.5580109303725522,0.5623268493160092,0.5745856324481107,0.5734071722127281,0.5734071722127281,0.5761773189808421,0.582872851762914,0.5801103575093292,0.5761773189808421,0.5801103575093292,0.5994475538384725,0.6215469809752507,0.6426592563611533,0.6464089023656134,0.6464089023656134,0.6454294031292678,0.6436464081120277,0.632596694543639,0.632596694543639,0.6215469809752507,0.6187844867216654,0.6104972674068616,0.6104972674068616,0.6149585812072247,0.6104972674068616,0.07029885128553981,0.04882775867458581,0.016086640589972327,0.02649155084182372,0.006848997387177069,0.01458697299052272,0.015197662373803746,0.03215782068922868,0.015854733229232695,0.02394830011904578,0.026808490901501215,0.0688610256489541,0.04496683724741423,0.027395989548708276,0.0314551806942206,0.01587792396530666,0.014872992068768263,0.051058270589508514,0.03337919945579073,0.03637855579868709,0.0499992269754642,0.010791422519750777,0.01641131089500781,0.026236452745010127,0.014579242745164731,0.009515932035682812,0.03896816684961581
0.41436465398350064,0.01028895657148158,0.41436465398350064,0.4166667328940603,0.4171271482370851,0.4182826516586666,0.41436465398350064,0.41551250489055347,0.41551250489055347,0.41551250489055347,0.41436465398350064,0.41436465398350064,0.4127423581224403,0.4198893790447187,0.42817686180547376,0.43370158686669225,0.4265928277872719,0.42265187329830356,0.42265187329830356,0.4265928277872719,0.42817686180547376,0.43370158686669225,0.42817686180547376,0.42265187329830356,0.40883966547633044,0.4033149404151115,0.40883966547633044,0.40443218199383457,0.40607743466869684,0.008170869343392959,0.0074632697718036885,0.004120220775807424,0.011293888468019975,0.007691594131197724,0.010837803991898704,0.0033626567307246335,0.004622686724076622,0.009678267188200553,0.003664136299686152,0.015622825868493066,0.004792752121952351,0.00916034074921538,0.013241910298232866,0.01018940172419388,0.0035481826193163373,0.010868724973330654,0.014061316306179558,0.00962415547069464,0.006306658330728352,0.015321346299531547,0.01593203568281257,0.007165937446854564,0.004900975556964178,0.0037878202254139548,0.004019727586153585,0.005898177208144587
0.42817686180547376,0.004182062738671326,0.42817686180547376,0.4222221515796689,0.42817686180547376,0.4404432974521044,0.4364640811202771,0.4487534735807093,0.4598337964774277,0.45706364970931457,0.4585635082570545,0.4530385197498843,0.44875347358070883,0.45580101400346873,0.4530385197498843,0.4530385197498843,0.45152362034882243,0.4475137946886658,0.44475130043508093,0.4515233561730869,0.4585635082570545,0.4751382103326134,0.4585635082570545,0.4475137946886658,0.44475130043508093,0.4419888061814956,0.4696132218254432,0.4542935029412005,0.44475130043508093,0.026213262008936165,0.023999687402313223,0.02222445540421453,0.02565668434316105,0.03245157001283221,0.010435831233283345,0.008943893879191726,0.009013466087413614,0.011726782208067284,0.005604427884541055,0.010312147307555542,0.02745010126621419,0.008758367990600022,0.01375983673721804,0.0278531947343941,0.017864597022309487,0.009067577804919529,0.01624124549713208,0.0404137227315595,0.05390747108471397,0.022680539880335804,0.014919373540916188,0.02559484238029715,0.08592940739939085,0.10670057667630371,0.030302561803311638,0.023167545337889024
