,loss,accuracy,val_loss,val_accuracy
42,0.2691712975502014,0.9148471355438232,0.2675046920776367,0.9123518466949463
43,0.26897695660591125,0.9139114022254944,0.26644405722618103,0.9148471355438232
44,0.26976343989372253,0.9135994911193848,0.2684400677680969,0.9148471355438232
45,0.26913982629776,0.9132875800132751,0.2672758102416992,0.9151591062545776
46,0.2700473666191101,0.9135994911193848,0.2863849997520447,0.9148471355438232
47,0.2706986963748932,0.9132875800132751,0.26705607771873474,0.9135994911193848
48,0.2675200402736664,0.9135994911193848,0.2655596435070038,0.9151591062545776
49,0.2699275314807892,0.9129756689071655,0.2670195698738098,0.911728024482727
50,0.2677974998950958,0.9135994911193848,0.26554960012435913,0.9151591062545776
51,0.26726627349853516,0.9129756689071655,0.2673611044883728,0.9148471355438232
52,0.26635435223579407,0.9132875800132751,0.26724931597709656,0.9135994911193848
53,0.2683718204498291,0.9135994911193848,0.2673680782318115,0.9145352244377136
54,0.2665082514286041,0.9139114022254944,0.26520437002182007,0.9151591062545776
55,0.2665303349494934,0.914223313331604,0.26469480991363525,0.9123518466949463
56,0.26714080572128296,0.9132875800132751,0.272047758102417,0.9132875800132751
57,0.26861315965652466,0.9132875800132751,0.2671326696872711,0.9151591062545776
58,0.267649382352829,0.9120399355888367,0.26766449213027954,0.9148471355438232
59,0.26583611965179443,0.9151591062545776,0.2707052230834961,0.9145352244377136
60,0.2696833610534668,0.9145352244377136,0.27336496114730835,0.9139114022254944
61,0.2666877508163452,0.9129756689071655,0.26578423380851746,0.9151591062545776
62,0.2660510540008545,0.914223313331604,0.2635050415992737,0.9120399355888367
63,0.26756566762924194,0.9126637578010559,0.2672903835773468,0.9120399355888367
64,0.26926738023757935,0.9132875800132751,0.2674274444580078,0.9148471355438232
65,0.26936107873916626,0.9132875800132751,0.26849889755249023,0.9148471355438232
66,0.26679491996765137,0.9135994911193848,0.2635447084903717,0.9107922911643982
67,0.26576584577560425,0.9123518466949463,0.2631736695766449,0.9111042022705078
68,0.26582464575767517,0.9132875800132751,0.2632984220981598,0.9111042022705078
69,0.2658892571926117,0.9132875800132751,0.26347342133522034,0.9120399355888367
70,0.26429590582847595,0.9135994911193848,0.2625669836997986,0.911728024482727
71,0.2631358206272125,0.9120399355888367,0.2632095515727997,0.9114161133766174
72,0.266414076089859,0.9132875800132751,0.26333513855934143,0.9126637578010559
73,0.26495733857154846,0.9114161133766174,0.26511064171791077,0.9135994911193848
74,0.26454493403434753,0.9135994911193848,0.2658896744251251,0.9154710173606873
75,0.265034019947052,0.9145352244377136,0.26365575194358826,0.9120399355888367
76,0.26554393768310547,0.9139114022254944,0.2652168571949005,0.9154710173606873
77,0.2629961669445038,0.9154710173606873,0.26293665170669556,0.9114161133766174
78,0.2631465196609497,0.9132875800132751,0.26597803831100464,0.9107922911643982
79,0.262954443693161,0.9123518466949463,0.2635643482208252,0.9126637578010559
80,0.26410868763923645,0.911728024482727,0.26129046082496643,0.9120399355888367
81,0.2629021406173706,0.9126637578010559,0.2637518048286438,0.9151591062545776
82,0.26414740085601807,0.9129756689071655,0.261618435382843,0.9132875800132751
83,0.2637854516506195,0.9145352244377136,0.2599107623100281,0.9120399355888367
84,0.2624935209751129,0.9154710173606873,0.26085561513900757,0.9123518466949463
85,0.26357316970825195,0.9129756689071655,0.2600092887878418,0.9114161133766174
86,0.26284095644950867,0.9129756689071655,0.2636420428752899,0.9157829284667969
87,0.26437270641326904,0.9151591062545776,0.2625064551830292,0.914223313331604
88,0.2633880078792572,0.914223313331604,0.26008835434913635,0.9132875800132751
89,0.2618216276168823,0.9114161133766174,0.2591066062450409,0.9123518466949463
90,0.26198557019233704,0.9135994911193848,0.2590526342391968,0.9139114022254944
91,0.2612694501876831,0.914223313331604,0.2583756446838379,0.9148471355438232
92,0.2630492150783539,0.9145352244377136,0.25795894861221313,0.9139114022254944
93,0.26102378964424133,0.9135994911193848,0.25919309258461,0.9126637578010559
94,0.2625572383403778,0.914223313331604,0.2578068673610687,0.9135994911193848
95,0.25991421937942505,0.9145352244377136,0.25755661725997925,0.9126637578010559
96,0.26038292050361633,0.9135994911193848,0.2666473090648651,0.9167186617851257
97,0.2609610855579376,0.9107922911643982,0.2586953639984131,0.911728024482727
98,0.25975799560546875,0.9126637578010559,0.25888070464134216,0.9170305728912354
99,0.260328471660614,0.9135994911193848,0.2578175961971283,0.914223313331604
100,0.2596329152584076,0.9148471355438232,0.2570130527019501,0.9167186617851257
101,0.25952550768852234,0.9145352244377136,0.25612765550613403,0.9145352244377136
102,0.258463591337204,0.914223313331604,0.25796523690223694,0.9114161133766174
103,0.2597402334213257,0.9139114022254944,0.25930124521255493,0.9135994911193848
104,0.2598286271095276,0.914223313331604,0.2620355486869812,0.9160948395729065
105,0.26069018244743347,0.9154710173606873,0.2592688202857971,0.917342483997345
106,0.26110589504241943,0.9151591062545776,0.2547677159309387,0.9139114022254944
107,0.26047202944755554,0.9164067506790161,0.2562867999076843,0.9145352244377136
108,0.2555374503135681,0.9154710173606873,0.2716900706291199,0.9151591062545776
109,0.2595466673374176,0.9160948395729065,0.2540374994277954,0.9148471355438232
110,0.25821322202682495,0.9170305728912354,0.25728240609169006,0.9151591062545776
111,0.2568885087966919,0.9145352244377136,0.25552916526794434,0.9148471355438232
112,0.2567974328994751,0.9151591062545776,0.25518253445625305,0.917342483997345
113,0.2586537003517151,0.9167186617851257,0.25464653968811035,0.9145352244377136
114,0.256089985370636,0.9160948395729065,0.25823622941970825,0.9198378324508667
115,0.2581641972064972,0.9151591062545776,0.25410133600234985,0.9170305728912354
116,0.2566460072994232,0.917342483997345,0.2522338628768921,0.9160948395729065
117,0.25627344846725464,0.9157829284667969,0.2531147301197052,0.9179663062095642
118,0.25472214818000793,0.9160948395729065,0.2545228898525238,0.9176543951034546
119,0.2533411383628845,0.9189020395278931,0.25634488463401794,0.917342483997345
120,0.2569975256919861,0.9170305728912354,0.2558496594429016,0.917342483997345
121,0.2564314305782318,0.9192139506340027,0.25286439061164856,0.9185901284217834
122,0.25535446405410767,0.914223313331604,0.2509487569332123,0.9176543951034546
123,0.2577841579914093,0.9179663062095642,0.2590501606464386,0.9160948395729065
124,0.25620579719543457,0.9170305728912354,0.25056490302085876,0.9189020395278931
125,0.25357890129089355,0.917342483997345,0.25124192237854004,0.9179663062095642
126,0.25317227840423584,0.9185901284217834,0.2506294548511505,0.9157829284667969
127,0.25188347697257996,0.9195258617401123,0.2526375651359558,0.9182782173156738
128,0.25464534759521484,0.917342483997345,0.25049203634262085,0.9176543951034546
129,0.2518456280231476,0.9164067506790161,0.2613945007324219,0.9170305728912354
130,0.2551805377006531,0.9198378324508667,0.2522575557231903,0.9176543951034546
131,0.25518015027046204,0.9170305728912354,0.2510922849178314,0.9170305728912354
132,0.25379836559295654,0.9182782173156738,0.25541603565216064,0.9167186617851257
133,0.2521267235279083,0.9176543951034546,0.24987870454788208,0.9201497435569763
134,0.2531958818435669,0.9179663062095642,0.2500283718109131,0.9210854768753052
135,0.25337883830070496,0.9195258617401123,0.24953202903270721,0.9204616546630859
136,0.251705527305603,0.9192139506340027,0.2499813586473465,0.917342483997345
137,0.2515029013156891,0.9210854768753052,0.24751561880111694,0.9201497435569763
138,0.2508370876312256,0.9182782173156738,0.25090840458869934,0.9182782173156738
139,0.2513176500797272,0.9182782173156738,0.2489740401506424,0.9207735657691956
140,0.2528364956378937,0.9185901284217834,0.24763323366641998,0.9210854768753052
141,0.25105321407318115,0.9195258617401123,0.24698925018310547,0.9217092990875244
142,0.2510274648666382,0.9204616546630859,0.24825499951839447,0.9182782173156738
143,0.24943573772907257,0.9198378324508667,0.25401946902275085,0.9176543951034546
144,0.2515418529510498,0.9176543951034546,0.24624250829219818,0.9192139506340027
145,0.24884425103664398,0.922021210193634,0.24623392522335052,0.9201497435569763
146,0.24908111989498138,0.9195258617401123,0.24891585111618042,0.9210854768753052
147,0.24895058572292328,0.9185901284217834,0.2461325079202652,0.9210854768753052
148,0.24942977726459503,0.9204616546630859,0.24803118407726288,0.9192139506340027
149,0.2488711029291153,0.9192139506340027,0.2457105815410614,0.9217092990875244
150,0.24738794565200806,0.9217092990875244,0.25104349851608276,0.9185901284217834
151,0.24775321781635284,0.9213973879814148,0.24929794669151306,0.9207735657691956
152,0.24738603830337524,0.9198378324508667,0.25019678473472595,0.9207735657691956
153,0.24855764210224152,0.9204616546630859,0.24464870989322662,0.922021210193634
154,0.24792063236236572,0.9185901284217834,0.2495509684085846,0.9210854768753052
155,0.24759644269943237,0.9201497435569763,0.24817170202732086,0.9207735657691956
156,0.24731452763080597,0.9213973879814148,0.24571342766284943,0.9235807657241821
157,0.24844565987586975,0.9210854768753052,0.24351347982883453,0.922021210193634
158,0.24717353284358978,0.9223331212997437,0.2422654777765274,0.9235807657241821
159,0.24501828849315643,0.922021210193634,0.252914160490036,0.9189020395278931
160,0.247137650847435,0.9210854768753052,0.2414710372686386,0.9232688546180725
161,0.24973244965076447,0.9195258617401123,0.24462144076824188,0.9217092990875244
162,0.2454988956451416,0.9189020395278931,0.24597546458244324,0.922021210193634
163,0.24629709124565125,0.9213973879814148,0.2422390580177307,0.9242045879364014
164,0.24533917009830475,0.9235807657241821,0.24263380467891693,0.9242045879364014
165,0.24919195473194122,0.9182782173156738,0.24397160112857819,0.9232688546180725
166,0.2468961477279663,0.9226450324058533,0.24263492226600647,0.9232688546180725
167,0.24497845768928528,0.9182782173156738,0.24609799683094025,0.9192139506340027
168,0.2439984530210495,0.9223331212997437,0.24236764013767242,0.9242045879364014
169,0.24561527371406555,0.9223331212997437,0.24209223687648773,0.9235807657241821
170,0.24701018631458282,0.9210854768753052,0.24744337797164917,0.9207735657691956
171,0.24497143924236298,0.922021210193634,0.2397432029247284,0.9235807657241821
172,0.24360281229019165,0.9226450324058533,0.24651092290878296,0.9167186617851257
173,0.24861949682235718,0.9185901284217834,0.24327914416790009,0.922021210193634
174,0.24399138987064362,0.9207735657691956,0.23902703821659088,0.9242045879364014
175,0.24473145604133606,0.9223331212997437,0.24343030154705048,0.922021210193634
176,0.2429286539554596,0.9223331212997437,0.24029310047626495,0.9229569435119629
177,0.24457882344722748,0.9213973879814148,0.23751117289066315,0.9248284697532654
178,0.24428777396678925,0.9217092990875244,0.24083469808101654,0.922021210193634
179,0.2443147599697113,0.9217092990875244,0.23893707990646362,0.9232688546180725
180,0.24334654211997986,0.9210854768753052,0.24883882701396942,0.9164067506790161
181,0.2457326352596283,0.9235807657241821,0.24579104781150818,0.9192139506340027
182,0.2443939447402954,0.9213973879814148,0.23942361772060394,0.9210854768753052
183,0.24383407831192017,0.9229569435119629,0.24657782912254333,0.9242045879364014
184,0.24329766631126404,0.9204616546630859,0.24227987229824066,0.9207735657691956
185,0.2411840558052063,0.9232688546180725,0.2560012936592102,0.9217092990875244
186,0.24108435213565826,0.9192139506340027,0.23981474339962006,0.9232688546180725
187,0.24322693049907684,0.9217092990875244,0.24495556950569153,0.9226450324058533
188,0.24211761355400085,0.9207735657691956,0.24070978164672852,0.9210854768753052
189,0.24117200076580048,0.9217092990875244,0.23691357672214508,0.9245165586471558
190,0.24609717726707458,0.922021210193634,0.24370945990085602,0.9204616546630859
191,0.24173229932785034,0.922021210193634,0.24102428555488586,0.9248284697532654
192,0.24124504625797272,0.9207735657691956,0.24867594242095947,0.9082969427108765
193,0.24281898140907288,0.922021210193634,0.2369864135980606,0.9238926768302917
194,0.24089908599853516,0.9204616546630859,0.24194440245628357,0.9238926768302917
195,0.24299047887325287,0.9204616546630859,0.2462182641029358,0.9170305728912354
196,0.23893825709819794,0.9229569435119629,0.23690283298492432,0.922021210193634
197,0.23921792209148407,0.9210854768753052,0.23736490309238434,0.9242045879364014
198,0.24352246522903442,0.9179663062095642,0.2435903251171112,0.9229569435119629
199,0.240342378616333,0.925140380859375,0.23739981651306152,0.9245165586471558
200,0.23854345083236694,0.9213973879814148,0.23494340479373932,0.9242045879364014
201,0.23846091330051422,0.9235807657241821,0.23433110117912292,0.9245165586471558
202,0.2371673732995987,0.9242045879364014,0.2376260608434677,0.9235807657241821
203,0.2381466180086136,0.9238926768302917,0.24082399904727936,0.9257642030715942
204,0.2407146543264389,0.9226450324058533,0.233976811170578,0.9238926768302917
205,0.24052657186985016,0.9217092990875244,0.23722806572914124,0.9248284697532654
206,0.240997314453125,0.9235807657241821,0.23835152387619019,0.9235807657241821
207,0.23789618909358978,0.9223331212997437,0.23350322246551514,0.9260761141777039
208,0.2362680435180664,0.925140380859375,0.23615851998329163,0.9235807657241821
209,0.23828674852848053,0.9229569435119629,0.23748421669006348,0.9238926768302917
210,0.23886553943157196,0.9232688546180725,0.23488116264343262,0.9245165586471558
211,0.2420581579208374,0.9204616546630859,0.23689746856689453,0.9217092990875244
212,0.23707088828086853,0.9207735657691956,0.23883096873760223,0.9254522919654846
213,0.23706242442131042,0.9232688546180725,0.23180171847343445,0.925140380859375
214,0.23557940125465393,0.9245165586471558,0.23975995182991028,0.9223331212997437
215,0.23835662007331848,0.9223331212997437,0.23430949449539185,0.9245165586471558
216,0.24065566062927246,0.9213973879814148,0.23916921019554138,0.9204616546630859
217,0.23772992193698883,0.9229569435119629,0.2307983636856079,0.925140380859375
218,0.2360904961824417,0.9235807657241821,0.23291902244091034,0.9257642030715942
219,0.23477192223072052,0.9238926768302917,0.23176543414592743,0.9254522919654846
220,0.2362731695175171,0.9245165586471558,0.2296386957168579,0.9263880252838135
221,0.23859524726867676,0.922021210193634,0.23642468452453613,0.9217092990875244
222,0.23846302926540375,0.9217092990875244,0.2328699231147766,0.9226450324058533
223,0.23488540947437286,0.9254522919654846,0.2290378361940384,0.9270118474960327
224,0.23277036845684052,0.9260761141777039,0.2361219972372055,0.9248284697532654
225,0.23419812321662903,0.9226450324058533,0.23086903989315033,0.9254522919654846
226,0.233133465051651,0.9257642030715942,0.24150848388671875,0.9207735657691956
227,0.23900049924850464,0.9217092990875244,0.23188993334770203,0.9263880252838135
228,0.23710739612579346,0.925140380859375,0.23688915371894836,0.9263880252838135
229,0.232752725481987,0.9242045879364014,0.22819331288337708,0.9263880252838135
230,0.23692075908184052,0.925140380859375,0.24107275903224945,0.9204616546630859
231,0.23602165281772614,0.9223331212997437,0.2362835556268692,0.9217092990875244
232,0.23492398858070374,0.9254522919654846,0.23647989332675934,0.922021210193634
233,0.23148712515830994,0.9248284697532654,0.2348356693983078,0.9279475808143616
234,0.23595938086509705,0.9213973879814148,0.2305586040019989,0.9273237586021423
235,0.23187126219272614,0.9254522919654846,0.23242373764514923,0.9223331212997437
236,0.23522666096687317,0.9238926768302917,0.22891885042190552,0.9263880252838135
237,0.23329494893550873,0.9254522919654846,0.23436300456523895,0.9260761141777039
238,0.2373327910900116,0.925140380859375,0.23976296186447144,0.922021210193634
239,0.23076637089252472,0.9245165586471558,0.2279757708311081,0.9263880252838135
240,0.2330150306224823,0.9232688546180725,0.2375350445508957,0.9242045879364014
241,0.23312287032604218,0.9232688546180725,0.23068806529045105,0.925140380859375
242,0.2316642701625824,0.9226450324058533,0.22662310302257538,0.9248284697532654
243,0.23287762701511383,0.9254522919654846,0.2260708063840866,0.9263880252838135
244,0.23424988985061646,0.9235807657241821,0.22882121801376343,0.925140380859375
245,0.2310321033000946,0.9232688546180725,0.2253398895263672,0.9273237586021423
246,0.229531392455101,0.9260761141777039,0.23198454082012177,0.9263880252838135
247,0.23045296967029572,0.9238926768302917,0.23156721889972687,0.9257642030715942
248,0.2298574447631836,0.9266999363899231,0.22614069283008575,0.9279475808143616
249,0.23056183755397797,0.9235807657241821,0.23161306977272034,0.9248284697532654
250,0.2336721569299698,0.9242045879364014,0.23226770758628845,0.927635669708252
251,0.2304566204547882,0.9248284697532654,0.23618972301483154,0.9213973879814148
252,0.230770543217659,0.9257642030715942,0.2291019856929779,0.9257642030715942
253,0.23303595185279846,0.9254522919654846,0.23388612270355225,0.9270118474960327
254,0.23104870319366455,0.9266999363899231,0.22408582270145416,0.9270118474960327
255,0.23102405667304993,0.9248284697532654,0.2251441329717636,0.9273237586021423
256,0.22809584438800812,0.9270118474960327,0.23792745172977448,0.9135994911193848
257,0.231483593583107,0.9254522919654846,0.22475257515907288,0.9257642030715942
258,0.22766567766666412,0.9260761141777039,0.22898760437965393,0.9282594919204712
259,0.22728702425956726,0.927635669708252,0.2245621234178543,0.9273237586021423
260,0.23111887276172638,0.9235807657241821,0.22621609270572662,0.9270118474960327
261,0.22860512137413025,0.9226450324058533,0.2254655957221985,0.927635669708252
262,0.23186370730400085,0.9248284697532654,0.22848403453826904,0.9235807657241821
263,0.22815687954425812,0.9229569435119629,0.22887402772903442,0.9248284697532654
264,0.2286970317363739,0.9254522919654846,0.23097822070121765,0.9254522919654846
265,0.22927577793598175,0.9270118474960327,0.22699813544750214,0.927635669708252
266,0.22789880633354187,0.9263880252838135,0.225744366645813,0.9254522919654846
267,0.22802691161632538,0.9260761141777039,0.22859156131744385,0.9204616546630859
268,0.2282681167125702,0.9254522919654846,0.22795121371746063,0.9257642030715942
269,0.22990411520004272,0.9245165586471558,0.22627590596675873,0.9279475808143616
270,0.22691690921783447,0.9242045879364014,0.22472721338272095,0.922021210193634
271,0.22758924961090088,0.9238926768302917,0.22781823575496674,0.9248284697532654
272,0.23035304248332977,0.9245165586471558,0.24586428701877594,0.9135994911193848
273,0.2286275327205658,0.9245165586471558,0.22727780044078827,0.9204616546630859
274,0.2271186113357544,0.9254522919654846,0.2232331484556198,0.9298191070556641
275,0.22386790812015533,0.9263880252838135,0.22043360769748688,0.9257642030715942
276,0.23032458126544952,0.9254522919654846,0.2298915982246399,0.9210854768753052
277,0.22506211698055267,0.9248284697532654,0.23006905615329742,0.9201497435569763
278,0.22444099187850952,0.9254522919654846,0.22418324649333954,0.9235807657241821
279,0.22723571956157684,0.927635669708252,0.23507319390773773,0.9210854768753052
280,0.22735369205474854,0.9248284697532654,0.22245311737060547,0.9288833141326904
281,0.22639919817447662,0.9257642030715942,0.22266077995300293,0.9291952848434448
282,0.2273099273443222,0.9229569435119629,0.23298558592796326,0.922021210193634
283,0.22634531557559967,0.925140380859375,0.22958485782146454,0.9223331212997437
284,0.22556808590888977,0.925140380859375,0.220286026597023,0.9285714030265808
285,0.22847247123718262,0.922021210193634,0.22319498658180237,0.9235807657241821
286,0.221734419465065,0.9273237586021423,0.2199443131685257,0.9270118474960327
287,0.22265268862247467,0.9279475808143616,0.23362548649311066,0.9198378324508667
288,0.2220245897769928,0.9248284697532654,0.21867547929286957,0.9298191070556641
289,0.22015509009361267,0.9285714030265808,0.2201266586780548,0.9263880252838135
290,0.21939174830913544,0.9288833141326904,0.2132767289876938,0.9279475808143616
291,0.2229560911655426,0.927635669708252,0.21924084424972534,0.9279475808143616
292,0.22467751801013947,0.9248284697532654,0.2203528881072998,0.9282594919204712
293,0.22066231071949005,0.9266999363899231,0.21625976264476776,0.9295071959495544
294,0.21828313171863556,0.9291952848434448,0.21626543998718262,0.9273237586021423
295,0.22107015550136566,0.927635669708252,0.21570008993148804,0.9310667514801025
296,0.22075144946575165,0.927635669708252,0.21343843638896942,0.9288833141326904
297,0.21956083178520203,0.9266999363899231,0.2221798300743103,0.9304429292678833
298,0.2223016768693924,0.9263880252838135,0.215673565864563,0.9279475808143616
299,0.22130252420902252,0.9263880252838135,0.21877364814281464,0.927635669708252
300,0.22129963338375092,0.9288833141326904,0.21645405888557434,0.9313786625862122
301,0.21764549612998962,0.9291952848434448,0.21578562259674072,0.9301310181617737
302,0.21889567375183105,0.9285714030265808,0.21728472411632538,0.9313786625862122
303,0.21888430416584015,0.9254522919654846,0.22103634476661682,0.9279475808143616
304,0.21656733751296997,0.9273237586021423,0.2129155844449997,0.9279475808143616
305,0.21694979071617126,0.9298191070556641,0.2188139259815216,0.9248284697532654
306,0.2166350930929184,0.927635669708252,0.2124212235212326,0.9273237586021423
307,0.2184654176235199,0.9273237586021423,0.21693286299705505,0.9304429292678833
308,0.2196444571018219,0.9273237586021423,0.20962819457054138,0.9295071959495544
309,0.21936802566051483,0.9291952848434448,0.20970343053340912,0.9310667514801025
310,0.22161205112934113,0.927635669708252,0.21276582777500153,0.9257642030715942
311,0.227903813123703,0.9254522919654846,0.22273489832878113,0.9260761141777039
312,0.21896731853485107,0.9260761141777039,0.21619632840156555,0.9316905736923218
313,0.2162994146347046,0.9288833141326904,0.21402418613433838,0.9301310181617737
314,0.21631525456905365,0.9266999363899231,0.21721813082695007,0.9291952848434448
315,0.21500618755817413,0.9288833141326904,0.20849424600601196,0.9316905736923218
316,0.21543817222118378,0.9298191070556641,0.2143191695213318,0.9288833141326904
317,0.21683599054813385,0.9288833141326904,0.21169288456439972,0.9266999363899231
318,0.21392686665058136,0.9279475808143616,0.2093816101551056,0.9295071959495544
319,0.21120058000087738,0.9291952848434448,0.21908488869667053,0.9307548403739929
320,0.2115483283996582,0.9298191070556641,0.20667685568332672,0.9301310181617737
321,0.21840441226959229,0.9270118474960327,0.20738030970096588,0.9313786625862122
322,0.22000430524349213,0.9273237586021423,0.20887979865074158,0.9304429292678833
323,0.21522307395935059,0.9301310181617737,0.20539283752441406,0.9295071959495544
324,0.2106150984764099,0.9301310181617737,0.21211734414100647,0.9288833141326904
325,0.21970491111278534,0.9254522919654846,0.20817846059799194,0.9313786625862122
326,0.2106679379940033,0.9307548403739929,0.21675503253936768,0.9304429292678833
327,0.214741513133049,0.9266999363899231,0.20882795751094818,0.9316905736923218
328,0.21359896659851074,0.9270118474960327,0.2177359163761139,0.9298191070556641
329,0.21445955336093903,0.9291952848434448,0.20421037077903748,0.9313786625862122
330,0.2189263105392456,0.925140380859375,0.22403523325920105,0.9207735657691956
331,0.21815060079097748,0.9288833141326904,0.217218279838562,0.9263880252838135
332,0.21120493113994598,0.9295071959495544,0.2060173898935318,0.9316905736923218
333,0.2122984230518341,0.9279475808143616,0.21243302524089813,0.9316905736923218
334,0.2131730169057846,0.9313786625862122,0.2356378585100174,0.9185901284217834
335,0.2150748372077942,0.9298191070556641,0.21270456910133362,0.9288833141326904
336,0.2075565904378891,0.9320024847984314,0.21272362768650055,0.9310667514801025
337,0.2145841270685196,0.9288833141326904,0.23624949157238007,0.9170305728912354
338,0.21451251208782196,0.9285714030265808,0.21179530024528503,0.9313786625862122
339,0.20953494310379028,0.9295071959495544,0.202000230550766,0.9310667514801025
340,0.20984818041324615,0.9298191070556641,0.205198273062706,0.9310667514801025
341,0.2128090113401413,0.9285714030265808,0.21016806364059448,0.9304429292678833
342,0.2077251821756363,0.9310667514801025,0.20262357592582703,0.9329382181167603
343,0.2062273770570755,0.9295071959495544,0.20510931313037872,0.9307548403739929
344,0.20901285111904144,0.9291952848434448,0.2092229425907135,0.9291952848434448
345,0.20719291269779205,0.9295071959495544,0.2089509665966034,0.9270118474960327
346,0.20811474323272705,0.9316905736923218,0.2016153782606125,0.9313786625862122
347,0.20983289182186127,0.9291952848434448,0.2027895152568817,0.9307548403739929
348,0.20504286885261536,0.9298191070556641,0.2096375823020935,0.9316905736923218
349,0.21063615381717682,0.9285714030265808,0.20477573573589325,0.9295071959495544
350,0.2027967870235443,0.9304429292678833,0.20776723325252533,0.9326263070106506
351,0.20692592859268188,0.9301310181617737,0.20490670204162598,0.9270118474960327
352,0.2094833105802536,0.9282594919204712,0.20228883624076843,0.932314395904541
353,0.20506522059440613,0.9307548403739929,0.20118138194084167,0.9310667514801025
354,0.20228704810142517,0.9316905736923218,0.20097430050373077,0.927635669708252
355,0.20321416854858398,0.9298191070556641,0.20601415634155273,0.9288833141326904
356,0.20451456308364868,0.9301310181617737,0.20540347695350647,0.9301310181617737
357,0.21050378680229187,0.9320024847984314,0.2084423154592514,0.9291952848434448
358,0.20802955329418182,0.9301310181617737,0.2036331444978714,0.9304429292678833
359,0.2013361006975174,0.9307548403739929,0.20315676927566528,0.9254522919654846
360,0.20421428978443146,0.9301310181617737,0.20693174004554749,0.9273237586021423
361,0.20130613446235657,0.9307548403739929,0.19960178434848785,0.9335620999336243
362,0.19931930303573608,0.9326263070106506,0.20227298140525818,0.9298191070556641
363,0.20069962739944458,0.9295071959495544,0.20414629578590393,0.932314395904541
364,0.2009592056274414,0.9285714030265808,0.1936820149421692,0.9329382181167603
365,0.20167845487594604,0.9307548403739929,0.2127593606710434,0.927635669708252
366,0.202457994222641,0.9320024847984314,0.20888562500476837,0.9335620999336243
367,0.2031947672367096,0.9307548403739929,0.19448919594287872,0.9332501292228699
368,0.20275600254535675,0.9291952848434448,0.20247727632522583,0.9291952848434448
369,0.20148228108882904,0.9307548403739929,0.19734811782836914,0.9332501292228699
